text_id,text,date_est,business_hours
474,"Smart analysis, I fully agree! https://t.co/0YMU7GunDt",2020-01-09T22:34:17Z,business hours
475,"RT @StewardshipAmer: @realDonaldTrump All citizens, including black Americans, should be supporting President @realDonaldTrump, because he...",2020-01-09T22:13:13Z,business hours
476,THANK YOU TEXAS! #KAG2020 https://t.co/UujGu4eUNJ,2020-03-04T02:06:45Z,non-business hours
477,Plus many! https://t.co/2oLoWclgOx,2020-04-30T12:02:43Z,non-business hours
478,THANK YOU ARKANSAS! #KAG2020 https://t.co/X3XqvrVZoe,2020-03-04T03:11:35Z,non-business hours
479,RT @dbongino: THANK YOU to all of the conservative media figures who doggedly reported on the grotesque attack on General Flynn for years.…,2020-04-30T12:02:14Z,non-business hours
480,"RT @realDonaldTrump: With the courage of our doctors and nurses, with the skill of our scientists and innovators, with the determination of…",2020-03-29T16:29:45Z,business hours
481,"Now the Democrats are trying to smear Bernie with Russia, Russia, Russia. They are driving him Crazy!",2020-03-09T11:33:37Z,non-business hours
482,"95% Approval Rating in the Republican Party, A Record. Thank You!",2020-01-18T22:56:19Z,business hours
483,"RT @realDonaldTrump: Mini Mike, don’t lick your dirty fingers. Both unsanitary and dangerous to others and yourself! https://t.co/LsKLZNeZL9",2020-03-04T02:50:33Z,non-business hours
484,"RT @GOP: President @realDonaldTrump has made Historically Black Colleges and Universities a priority.

He's appropriated more money to HBCU…",2020-02-02T04:52:56Z,non-business hours
485,RT @GOP: “This entire impeachment sham has been a predetermined narrative full of lies and false accusations designed to divide America and…,2020-02-02T04:52:45Z,non-business hours
486,"RT @GOP: African Americans have a champion in Pres. Trump!
 
He's created 1.6 MILLION jobs for black Americans since his election.
 
Africa…",2020-02-02T04:52:21Z,non-business hours
487,"RT @realDonaldTrump: Great poll in Iowa, where I just landed for a Big Rally! #KAG2020🇺🇸 https://t.co/4YCo01XYCn",2020-02-08T14:48:52Z,business hours
488,"RT @SteveScalise: Turns out the only ones who colluded with Russians were Hillary Clinton’s campaign &amp; the DNC.

Time for Comey’s crooked c…",2020-04-30T12:03:02Z,non-business hours
489,The Lamestream Media wants us to fail. That will NEVER happen!,2020-03-29T16:34:16Z,business hours
490,"RT @mitchellvii: I have yet to read a single Democrat leader OUTRAGED by the explosive new Flynn revelations.

Shouldn't they be?

Shouldn'…",2020-04-30T12:03:32Z,non-business hours
491,"RT @GOP: “[House Democrats] created the record. Do not allow them to penalize the country, and the Constitution, because they failed to do…",2020-02-02T04:54:01Z,non-business hours
492,"RT @GOP: Today, President @realDonaldTrump reiterated his administration’s commitment to eradicate the scourge of human trafficking at toda…",2020-02-02T04:53:44Z,non-business hours
493,RT @GOP: “We are dismantling the criminal organizations that make large-scale human trafficking possible.” -@realDonaldTrump https://t.co/X…,2020-02-02T04:53:34Z,non-business hours
494,"RT @GOP: “The economy is working for workers, and they know it.”
https://t.co/AIs469gAQE",2020-02-02T04:53:10Z,non-business hours
495,Thank you Iowa for the RECORD vote we just received in the Primary. The Dems were 25% down (although their votes are all fried!). https://t.co/xQb5ZKWVeT,2020-02-08T15:03:58Z,business hours
496,"“Trump has outmastered the Deep State. He’s light years ahead of us.” MSDNC. I disagree. We have a long way to go. There are still some very bad, sick people in our government - people who do not love our Country (In fact, they hate our Country!).",2020-03-09T11:39:35Z,non-business hours
497,"They are taking the Democrat Nomination away from Crazy Bernie, just like last time. Some things never change!",2020-01-18T22:58:25Z,business hours
498,THANK YOU COLORADO! #KAG2020 https://t.co/HUIkHc7hIW,2020-03-04T02:50:25Z,non-business hours
499,Wow! Thank you Greg. Hope I live up to your expectations. https://t.co/jBWn1ksGo4,2020-01-10T12:55:27Z,non-business hours
500,"Democrats are now the party of high taxes, high crime, open borders, late-term abortion, socialism, and blatant corruption. The Republican Party is the party of the American Worker, the American Family, and the American Dream! #KAG2020 https://t.co/05XRX2odxN",2020-01-10T02:15:31Z,non-business hours
501,"After years of rebuilding OTHER nations, we are finally rebuilding OUR nation. We are finally putting AMERICA FIRST! #KAG2020 https://t.co/azKL54A6BU",2020-01-10T02:07:24Z,non-business hours
502,"RT @GOP: Before Democrats like Adam Schiff were trying to use John Bolton to advance their political agenda, they were railing against him…",2020-02-02T04:54:15Z,non-business hours
503,"Crazy Nancy Pelosi’s Impeachment Hoax has lifted Republican Congressional Polls (she lost the House once before!), and my Polls, WAY UP, which was expected, but it has had a great effect on Republican Senate races, including North Carolina, Kentucky, Colorado and Arizona. Thanks!",2020-02-08T15:16:46Z,business hours
504,"RT @GOP: Just in: @realDonaldTrump donates his quarterly salary to @HHSgov to help fight coronavirus.
 
THANK YOU, President Trump!
https:/…",2020-03-04T02:56:22Z,non-business hours
505,"Another Fake Book by two third rate Washington Post reporters, has already proven to be inaccurately reported, to their great embarrassment, all for the purpose of demeaning and belittling a President who is getting great things done for our Country, at a record clip. Thank you!",2020-01-18T23:16:21Z,business hours
506,The Obama/Biden Administration is the most corrupt Administration in the history of our Country!,2020-03-09T11:40:56Z,non-business hours
507,"RT @mitchellvii: Flynn Attorney Sidney Powell: The Documents That Are Yet to Be Released ""Are Even More Stunning"" (VIDEO) https://t.co/siEW…",2020-04-30T12:05:08Z,non-business hours
508,Polls are showing tremendous disapproval of Lamestream Media coverage of the Virus crisis. The Fake News just hasn’t figured that out yet!,2020-03-29T16:53:31Z,business hours
509,"RT @LindseyGrahamSC: When it comes to the death of General Soleimani, there is no one to blame but himself.He effectively signed his own...",2020-01-07T12:01:56Z,non-business hours
510,"A massive 200 Billion Dollar Sea Wall, built around New York to protect it from rare storms, is a costly, foolish &amp; environmentally unfriendly idea that, when needed, probably won’t work anyway. It will also look terrible. Sorry, you’ll just have to get your mops &amp; buckets ready!",2020-01-18T23:18:22Z,business hours
511,RT @LindseyGrahamSC: I’m very pleased the Senate has rejected Democrats’ request to call additional witnesses after the House chose not to.…,2020-02-02T04:55:42Z,non-business hours
512,RT @LindseyGrahamSC: The fact is the House chose not to call witnesses like John Bolton because they wanted to impeach President Trump befo…,2020-02-02T04:55:39Z,non-business hours
513,"RT @LindseyGrahamSC: This has been a partisan impeachment from Day 1 – terrible on process and dangerous on substance.  

It rings hollow f…",2020-02-02T04:55:33Z,non-business hours
514,"The only way to stop the crazed Radical Left, Do Nothing Democrats “is for the Republican Senate to run an offense here”. @LeeSmithDC  @IngrahamAngle  @FoxNews So true, although the Dems Hoaxes &amp; Witch Hunts have driven up Republican Polls, and mine, mightily!",2020-02-08T15:30:33Z,business hours
515,Great job being done by the @VP and the CoronaVirus Task Force. Thank you!,2020-03-09T13:11:47Z,business hours
516,"Because the “Ratings” of my News Conferences etc. are so high, “Bachelor finale, Monday Night Football type numbers” according to the @nytimes, the Lamestream Media is going CRAZY. “Trump is reaching too many people, we must stop him.” said one lunatic. See you at 5:00 P.M.!",2020-03-29T17:06:20Z,business hours
517,....BUT THE BEST IS YET TO COME!,2020-01-19T00:42:23Z,business hours
518,RT @mitchellvii: #SlowWalker - BREAKING: Former FBI General Counsel James Baker Has Flipped! Durham is Building Conspiracy Case on All of T…,2020-04-30T12:05:38Z,non-business hours
519,"RT @GOPChairwoman: The WINS continue to pour in for @realDonaldTrump.

Thank you to the millions of supporters in ARKANSAS, COLORADO, MINNE…",2020-03-04T02:57:49Z,non-business hours
520,RT @tedcruz: Thx!,2020-02-02T04:56:31Z,non-business hours
521,"...the worst weeks ever.” She could have had a much better week if Crazy Nancy, who is the most overrated person in politics (going to lose the House a second time), didn’t bring the phony &amp; corrupt Impeachment Hoax. Dems can’t do anything right, just look at the Iowa vote count!",2020-02-08T18:43:16Z,business hours
522,".@RepDebDingell, who called me, tears flowing, to thank me for rolling out the maximum “Red Carpet” for the funeral of her husband, then voted against me on the partisan Impeachmen Hoax, said “everybody (Dems) wants to get out of town. This has been, in my whole career, one of...",2020-02-08T18:43:14Z,business hours
523,"...alone attracted 6.2 million viewers for the president’s briefing — an astounding number for a 6 p.m. cable broadcast, more akin to the viewership for a popular prime-time sitcom...",2020-03-29T17:48:37Z,business hours
524,....BUT THE BEST IS YET TO COME!,2020-01-19T00:32:24Z,business hours
525,"If you listened to the flawed advice of @paulkrugman at the @nytimes, a newspaper that was going broke until I came along, you would have entirely missed the RECORD BREAKING Stock Market (and other) numbers produced since Election Day, 2016. Sorry, those are the FACTS....",2020-01-19T00:32:23Z,business hours
526,"...On Monday, nearly 12.2 million people watched Mr. Trump’s briefing on CNN, Fox News and MSNBC, according to Nielsen — ‘Monday Night Football’ numbers. Millions more are watching on ABC, CBS, NBC and online streaming sites, and the audience is expanding. On Monday, Fox News...",2020-03-29T17:48:37Z,business hours
527,The BEST decision made was the toughest of them all - which saved many lives. Our VERY early decision to stop travel to and from certain parts of the world!,2020-03-09T13:16:05Z,business hours
528,THANK YOU MINNESOTA! #KAG2020 https://t.co/gX4qWdbJHF,2020-03-04T03:10:59Z,non-business hours
529,RT @dbongino: The only person on the planet who thinks Comey is a decent human being is Comey. We now know what a corrupt piece of garbage…,2020-04-30T12:07:07Z,non-business hours
530,RT @mitchellvii: General Flynn Posts Triumphant Tweet Following Release of Handwritten FBI Notes Revealing He Was Framed https://t.co/JWVLF…,2020-04-30T12:04:54Z,non-business hours
531,...The CBS News poll said 13 percent of Republicans trusted the news media for information about the virus.” Michael M. Grynbaum @NYTimes,2020-03-29T17:49:09Z,business hours
532,RT @DanScavino: #KeepAmericaGreat2020🇺🇸 https://t.co/GpTygflvgJ,2020-02-02T04:58:08Z,non-business hours
533,We will not be touching your Social Security or Medicare in Fiscal 2021 Budget. Only the Democrats will destroy them by destroying our Country’s greatest ever Economy!,2020-02-08T19:01:25Z,business hours
534,"If you listened to the flawed advice of @paulkrugman at the @nytimes, a newspaper that was going broke until I came along, you would have entirely missed the RECORD BREAKING Stock Market (and other) numbers produced since Election Day, 2016. Sorry, those are the FACTS....",2020-01-19T00:42:23Z,business hours
535,RT @DonaldJTrumpJr: Imagine having your life and reputation ruined by rogue US govt. officials. Then years later when the plot finally come…,2020-04-30T12:07:33Z,non-business hours
536,So much FAKE NEWS!,2020-03-09T13:17:12Z,business hours
537,"Saudi Arabia and Russia are arguing over the price and flow of oil. That, and the Fake News, is the reason for the market drop!",2020-03-09T14:36:50Z,business hours
538,"If you listened to the flawed advice of @paulkrugman at the @nytimes, a newspaper that was going broke until I came along, you would have entirely missed the RECORD BREAKING Stock Market (and other) numbers produced since Election Day, 2016. Sorry, those are the FACTS.....",2020-01-19T00:52:42Z,business hours
539,"“President Trump is a ratings hit. Since reviving the daily White House briefing Mr. Trump and his coronavirus updates have attracted an average audience of 8.5 million on cable news, roughly the viewership of the season finale of ‘The Bachelor.’ Numbers are continuing to rise...",2020-03-29T17:48:36Z,business hours
