id,date_est,business_hours,cal_week,word
2736,2020-02-24T11:07:46Z,non-business hours,8,उज्जवल
2736,2020-02-24T11:07:46Z,non-business hours,8,बनाएँगे
2736,2020-02-24T11:07:46Z,non-business hours,8,और
2736,2020-02-24T11:07:46Z,non-business hours,8,यह
2736,2020-02-24T11:07:46Z,non-business hours,8,तो
2736,2020-02-24T11:07:46Z,non-business hours,8,शुरुआत
2736,2020-02-24T11:07:46Z,non-business hours,8,ही
2736,2020-02-24T11:07:46Z,non-business hours,8,है
2737,2020-03-24T03:33:07Z,non-business hours,12,republicans
2737,2020-03-24T03:33:07Z,non-business hours,12,had
2737,2020-03-24T03:33:07Z,non-business hours,12,a
2737,2020-03-24T03:33:07Z,non-business hours,12,deal
2737,2020-03-24T03:33:07Z,non-business hours,12,until
2737,2020-03-24T03:33:07Z,non-business hours,12,nancy
2737,2020-03-24T03:33:07Z,non-business hours,12,pelosi
2737,2020-03-24T03:33:07Z,non-business hours,12,rode
2737,2020-03-24T03:33:07Z,non-business hours,12,into
2737,2020-03-24T03:33:07Z,non-business hours,12,town
2737,2020-03-24T03:33:07Z,non-business hours,12,from
2737,2020-03-24T03:33:07Z,non-business hours,12,her
2737,2020-03-24T03:33:07Z,non-business hours,12,extended
2737,2020-03-24T03:33:07Z,non-business hours,12,vacation
2737,2020-03-24T03:33:07Z,non-business hours,12,the
2737,2020-03-24T03:33:07Z,non-business hours,12,democrats
2737,2020-03-24T03:33:07Z,non-business hours,12,want
2737,2020-03-24T03:33:07Z,non-business hours,12,the
2737,2020-03-24T03:33:07Z,non-business hours,12,virus
2737,2020-03-24T03:33:07Z,non-business hours,12,to
2737,2020-03-24T03:33:07Z,non-business hours,12,win
2737,2020-03-24T03:33:07Z,non-business hours,12,they
2737,2020-03-24T03:33:07Z,non-business hours,12,are
2737,2020-03-24T03:33:07Z,non-business hours,12,asking
2737,2020-03-24T03:33:07Z,non-business hours,12,for
2737,2020-03-24T03:33:07Z,non-business hours,12,things
2737,2020-03-24T03:33:07Z,non-business hours,12,that
2737,2020-03-24T03:33:07Z,non-business hours,12,have
2737,2020-03-24T03:33:07Z,non-business hours,12,nothing
2737,2020-03-24T03:33:07Z,non-business hours,12,to
2737,2020-03-24T03:33:07Z,non-business hours,12,do
2737,2020-03-24T03:33:07Z,non-business hours,12,with
2737,2020-03-24T03:33:07Z,non-business hours,12,our
2737,2020-03-24T03:33:07Z,non-business hours,12,great
2737,2020-03-24T03:33:07Z,non-business hours,12,workers
2737,2020-03-24T03:33:07Z,non-business hours,12,or
2737,2020-03-24T03:33:07Z,non-business hours,12,companies
2737,2020-03-24T03:33:07Z,non-business hours,12,they
2737,2020-03-24T03:33:07Z,non-business hours,12,want
2737,2020-03-24T03:33:07Z,non-business hours,12,open
2737,2020-03-24T03:33:07Z,non-business hours,12,borders
2737,2020-03-24T03:33:07Z,non-business hours,12,green
2737,2020-03-24T03:33:07Z,non-business hours,12,new
2737,2020-03-24T03:33:07Z,non-business hours,12,deal
2737,2020-03-24T03:33:07Z,non-business hours,12,republicans
2737,2020-03-24T03:33:07Z,non-business hours,12,shouldnt
2737,2020-03-24T03:33:07Z,non-business hours,12,agree
2738,2020-04-18T16:25:00Z,business hours,16,the
2738,2020-04-18T16:25:00Z,business hours,16,paycheck
2738,2020-04-18T16:25:00Z,business hours,16,blockade
2738,2020-04-18T16:25:00Z,business hours,16,must
2738,2020-04-18T16:25:00Z,business hours,16,end
2738,2020-04-18T16:25:00Z,business hours,16,now
2738,2020-04-18T16:25:00Z,business hours,16,the
2738,2020-04-18T16:25:00Z,business hours,16,#paycheckprotionprogram
2738,2020-04-18T16:25:00Z,business hours,16,has
2738,2020-04-18T16:25:00Z,business hours,16,ensured
2738,2020-04-18T16:25:00Z,business hours,16,millions
2738,2020-04-18T16:25:00Z,business hours,16,o
2739,2020-01-28T04:29:04Z,non-business hours,4,why
2739,2020-01-28T04:29:04Z,non-business hours,4,didnt
2739,2020-01-28T04:29:04Z,non-business hours,4,john
2739,2020-01-28T04:29:04Z,non-business hours,4,bolton
2739,2020-01-28T04:29:04Z,non-business hours,4,testify
2739,2020-01-28T04:29:04Z,non-business hours,4,to
2739,2020-01-28T04:29:04Z,non-business hours,4,the
2739,2020-01-28T04:29:04Z,non-business hours,4,us
2739,2020-01-28T04:29:04Z,non-business hours,4,house
2739,2020-01-28T04:29:04Z,non-business hours,4,apparently
2739,2020-01-28T04:29:04Z,non-business hours,4,his
2739,2020-01-28T04:29:04Z,non-business hours,4,book
2739,2020-01-28T04:29:04Z,non-business hours,4,wasnt
2739,2020-01-28T04:29:04Z,non-business hours,4,quite
2739,2020-01-28T04:29:04Z,non-business hours,4,finished
2739,2020-01-28T04:29:04Z,non-business hours,4,yet
2739,2020-01-28T04:29:04Z,non-business hours,4,for
2739,2020-01-28T04:29:04Z,non-business hours,4,presales
2740,2020-02-24T11:09:57Z,non-business hours,8,our
2740,2020-02-24T11:09:57Z,non-business hours,8,two
2740,2020-02-24T11:09:57Z,non-business hours,8,national
2740,2020-02-24T11:09:57Z,non-business hours,8,constitutions
2740,2020-02-24T11:09:57Z,non-business hours,8,both
2740,2020-02-24T11:09:57Z,non-business hours,8,begin
2740,2020-02-24T11:09:57Z,non-business hours,8,with
2740,2020-02-24T11:09:57Z,non-business hours,8,the
2740,2020-02-24T11:09:57Z,non-business hours,8,same
2740,2020-02-24T11:09:57Z,non-business hours,8,three
2740,2020-02-24T11:09:57Z,non-business hours,8,beautiful
2740,2020-02-24T11:09:57Z,non-business hours,8,words
2740,2020-02-24T11:09:57Z,non-business hours,8,we
2740,2020-02-24T11:09:57Z,non-business hours,8,the
2740,2020-02-24T11:09:57Z,non-business hours,8,people
2740,2020-02-24T11:09:57Z,non-business hours,8,that
2740,2020-02-24T11:09:57Z,non-business hours,8,means
2740,2020-02-24T11:09:57Z,non-business hours,8,that
2740,2020-02-24T11:09:57Z,non-business hours,8,in
2740,2020-02-24T11:09:57Z,non-business hours,8,america
2740,2020-02-24T11:09:57Z,non-business hours,8,and
2740,2020-02-24T11:09:57Z,non-business hours,8,india
2740,2020-02-24T11:09:57Z,non-business hours,8,alike
2740,2020-02-24T11:09:57Z,non-business hours,8,we
2740,2020-02-24T11:09:57Z,non-business hours,8,honor
2740,2020-02-24T11:09:57Z,non-business hours,8,respect
2740,2020-02-24T11:09:57Z,non-business hours,8,trust
2740,2020-02-24T11:09:57Z,non-business hours,8,empower
2740,2020-02-24T11:09:57Z,non-business hours,8,and
2740,2020-02-24T11:09:57Z,non-business hours,8,fight
2740,2020-02-24T11:09:57Z,non-business hours,8,for
2740,2020-02-24T11:09:57Z,non-business hours,8,the
2740,2020-02-24T11:09:57Z,non-business hours,8,citizens
2740,2020-02-24T11:09:57Z,non-business hours,8,we
2740,2020-02-24T11:09:57Z,non-business hours,8,proudly
2740,2020-02-24T11:09:57Z,non-business hours,8,serve
2740,2020-02-24T11:09:57Z,non-business hours,8,🇺🇸🇮🇳
2741,2020-03-24T03:43:45Z,non-business hours,12,the
2741,2020-03-24T03:43:45Z,non-business hours,12,hillharrisx
2741,2020-03-24T03:43:45Z,non-business hours,12,to
2741,2020-03-24T03:43:45Z,non-business hours,12,approval
2741,2020-03-24T03:43:45Z,non-business hours,12,rating
2741,2020-03-24T03:43:45Z,non-business hours,12,on
2741,2020-03-24T03:43:45Z,non-business hours,12,handling
2741,2020-03-24T03:43:45Z,non-business hours,12,of
2741,2020-03-24T03:43:45Z,non-business hours,12,coronavirus
2741,2020-03-24T03:43:45Z,non-business hours,12,situation
2741,2020-03-24T03:43:45Z,non-business hours,12,thank
2741,2020-03-24T03:43:45Z,non-business hours,12,you
2742,2020-04-18T16:24:41Z,business hours,16,in
2742,2020-04-18T16:24:41Z,business hours,16,just
2742,2020-04-18T16:24:41Z,business hours,16,days
2742,2020-04-18T16:24:41Z,business hours,16,#ppp
2742,2020-04-18T16:24:41Z,business hours,16,has
2742,2020-04-18T16:24:41Z,business hours,16,helped
2742,2020-04-18T16:24:41Z,business hours,16,over
2742,2020-04-18T16:24:41Z,business hours,16,million
2742,2020-04-18T16:24:41Z,business hours,16,#smallbusiness
2742,2020-04-18T16:24:41Z,business hours,16,save
2742,2020-04-18T16:24:41Z,business hours,16,million
2742,2020-04-18T16:24:41Z,business hours,16,american
2742,2020-04-18T16:24:41Z,business hours,16,jobs
2742,2020-04-18T16:24:41Z,business hours,16,but
2742,2020-04-18T16:24:41Z,business hours,16,now
2742,2020-04-18T16:24:41Z,business hours,16,its
2742,2020-04-18T16:24:41Z,business hours,16,being
2742,2020-04-18T16:24:41Z,business hours,16,held
2742,2020-04-18T16:24:41Z,business hours,16,hostag
2743,2020-04-18T16:25:25Z,business hours,16,blocked
2743,2020-04-18T16:25:25Z,business hours,16,more
2743,2020-04-18T16:25:25Z,business hours,16,funding
2743,2020-04-18T16:25:25Z,business hours,16,for
2743,2020-04-18T16:25:25Z,business hours,16,this
2743,2020-04-18T16:25:25Z,business hours,16,program
2743,2020-04-18T16:25:25Z,business hours,16,just
2743,2020-04-18T16:25:25Z,business hours,16,last
2743,2020-04-18T16:25:25Z,business hours,16,week
2743,2020-04-18T16:25:25Z,business hours,16,and
2743,2020-04-18T16:25:25Z,business hours,16,now
2743,2020-04-18T16:25:25Z,business hours,16,its
2743,2020-04-18T16:25:25Z,business hours,16,almost
2743,2020-04-18T16:25:25Z,business hours,16,out
2743,2020-04-18T16:25:25Z,business hours,16,of
2743,2020-04-18T16:25:25Z,business hours,16,money
2743,2020-04-18T16:25:25Z,business hours,16,small
2743,2020-04-18T16:25:25Z,business hours,16,businesses
2743,2020-04-18T16:25:25Z,business hours,16,need
2744,2020-01-28T04:31:18Z,non-business hours,4,mcconnell
2744,2020-01-28T04:31:18Z,non-business hours,4,had
2744,2020-01-28T04:31:18Z,non-business hours,4,a
2744,2020-01-28T04:31:18Z,non-business hours,4,choice
2744,2020-01-28T04:31:18Z,non-business hours,4,to
2744,2020-01-28T04:31:18Z,non-business hours,4,be
2744,2020-01-28T04:31:18Z,non-business hours,4,liked
2744,2020-01-28T04:31:18Z,non-business hours,4,by
2744,2020-01-28T04:31:18Z,non-business hours,4,democrats
2744,2020-01-28T04:31:18Z,non-business hours,4,and
2744,2020-01-28T04:31:18Z,non-business hours,4,the
2744,2020-01-28T04:31:18Z,non-business hours,4,media
2744,2020-01-28T04:31:18Z,non-business hours,4,or
2744,2020-01-28T04:31:18Z,non-business hours,4,to
2744,2020-01-28T04:31:18Z,non-business hours,4,be
2744,2020-01-28T04:31:18Z,non-business hours,4,effective
2744,2020-01-28T04:31:18Z,non-business hours,4,he
2744,2020-01-28T04:31:18Z,non-business hours,4,chose
2744,2020-01-28T04:31:18Z,non-business hours,4,effective
2744,2020-01-28T04:31:18Z,non-business hours,4,by
2744,2020-01-28T04:31:18Z,non-business hours,4,⁦
2745,2020-02-24T12:46:11Z,non-business hours,8,मैं
2745,2020-02-24T12:46:11Z,non-business hours,8,इसी
2745,2020-02-24T12:46:11Z,non-business hours,8,लिए
2745,2020-02-24T12:46:11Z,non-business hours,8,भारत
2745,2020-02-24T12:46:11Z,non-business hours,8,आया
2745,2020-02-24T12:46:11Z,non-business hours,8,हूँ
2745,2020-02-24T12:46:11Z,non-business hours,8,सद्भावना
2745,2020-02-24T12:46:11Z,non-business hours,8,और
2745,2020-02-24T12:46:11Z,non-business hours,8,प्रेम
2745,2020-02-24T12:46:11Z,non-business hours,8,के
2745,2020-02-24T12:46:11Z,non-business hours,8,साथ
2745,2020-02-24T12:46:11Z,non-business hours,8,ताकि
2745,2020-02-24T12:46:11Z,non-business hours,8,हम
2745,2020-02-24T12:46:11Z,non-business hours,8,अपनी
2745,2020-02-24T12:46:11Z,non-business hours,8,अभिलाषा
2745,2020-02-24T12:46:11Z,non-business hours,8,प्रतीक
2745,2020-02-24T12:46:11Z,non-business hours,8,अपनी
2745,2020-02-24T12:46:11Z,non-business hours,8,सांझेदारी
2745,2020-02-24T12:46:11Z,non-business hours,8,और
2745,2020-02-24T12:46:11Z,non-business hours,8,अविश्वसनीय
2745,2020-02-24T12:46:11Z,non-business hours,8,विस्तार
2745,2020-02-24T12:46:11Z,non-business hours,8,सकें
2745,2020-02-24T12:46:11Z,non-business hours,8,l
2746,2020-03-24T03:52:59Z,non-business hours,12,blaming
2746,2020-03-24T03:52:59Z,non-business hours,12,trump
2746,2020-03-24T03:52:59Z,non-business hours,12,for
2746,2020-03-24T03:52:59Z,non-business hours,12,someone
2746,2020-03-24T03:52:59Z,non-business hours,12,ingesting
2746,2020-03-24T03:52:59Z,non-business hours,12,fish
2746,2020-03-24T03:52:59Z,non-business hours,12,tank
2746,2020-03-24T03:52:59Z,non-business hours,12,cleaner
2746,2020-03-24T03:52:59Z,non-business hours,12,is
2746,2020-03-24T03:52:59Z,non-business hours,12,a
2746,2020-03-24T03:52:59Z,non-business hours,12,new
2746,2020-03-24T03:52:59Z,non-business hours,12,level
2746,2020-03-24T03:52:59Z,non-business hours,12,of
2746,2020-03-24T03:52:59Z,non-business hours,12,trump
2746,2020-03-24T03:52:59Z,non-business hours,12,derangement
2746,2020-03-24T03:52:59Z,non-business hours,12,syndrome
2747,2020-04-18T16:32:07Z,business hours,16,john
2747,2020-04-18T16:32:07Z,business hours,16,james
2747,2020-04-18T16:32:07Z,business hours,16,will
2747,2020-04-18T16:32:07Z,business hours,16,be
2747,2020-04-18T16:32:07Z,business hours,16,a
2747,2020-04-18T16:32:07Z,business hours,16,great
2747,2020-04-18T16:32:07Z,business hours,16,senator
2747,2020-04-18T16:32:07Z,business hours,16,for
2747,2020-04-18T16:32:07Z,business hours,16,michigan
2748,2020-01-28T04:35:03Z,non-business hours,4,charlie
2748,2020-01-28T04:35:03Z,non-business hours,4,i
2748,2020-01-28T04:35:03Z,non-business hours,4,always
2748,2020-01-28T04:35:03Z,non-business hours,4,knew
2748,2020-01-28T04:35:03Z,non-business hours,4,you
2748,2020-01-28T04:35:03Z,non-business hours,4,are
2748,2020-01-28T04:35:03Z,non-business hours,4,brilliant
2749,2020-03-24T03:56:28Z,non-business hours,12,people
2749,2020-03-24T03:56:28Z,non-business hours,12,are
2749,2020-03-24T03:56:28Z,non-business hours,12,dying
2749,2020-03-24T03:56:28Z,non-business hours,12,and
2749,2020-03-24T03:56:28Z,non-business hours,12,the
2749,2020-03-24T03:56:28Z,non-business hours,12,dems
2749,2020-03-24T03:56:28Z,non-business hours,12,do
2749,2020-03-24T03:56:28Z,non-business hours,12,this
2749,2020-03-24T03:56:28Z,non-business hours,12,its
2749,2020-03-24T03:56:28Z,non-business hours,12,literally
2749,2020-03-24T03:56:28Z,non-business hours,12,the
2749,2020-03-24T03:56:28Z,non-business hours,12,definition
2749,2020-03-24T03:56:28Z,non-business hours,12,of
2749,2020-03-24T03:56:28Z,non-business hours,12,evil
2749,2020-03-24T03:56:28Z,non-business hours,12,weve
2749,2020-03-24T03:56:28Z,non-business hours,12,never
2749,2020-03-24T03:56:28Z,non-business hours,12,seen
2749,2020-03-24T03:56:28Z,non-business hours,12,a
2749,2020-03-24T03:56:28Z,non-business hours,12,crisis
2749,2020-03-24T03:56:28Z,non-business hours,12,like
2749,2020-03-24T03:56:28Z,non-business hours,12,th
2750,2020-02-24T13:30:59Z,non-business hours,8,thank
2750,2020-02-24T13:30:59Z,non-business hours,8,you
2750,2020-02-24T13:30:59Z,non-business hours,8,lori
2750,2020-02-24T13:30:59Z,non-business hours,8,so
2750,2020-02-24T13:30:59Z,non-business hours,8,true
2751,2020-04-18T16:22:32Z,business hours,16,this
2751,2020-04-18T16:22:32Z,business hours,16,never
2751,2020-04-18T16:22:32Z,business hours,16,needed
2751,2020-04-18T16:22:32Z,business hours,16,to
2751,2020-04-18T16:22:32Z,business hours,16,happen
2751,2020-04-18T16:22:32Z,business hours,16,was
2751,2020-04-18T16:22:32Z,business hours,16,ready
2751,2020-04-18T16:22:32Z,business hours,16,to
2751,2020-04-18T16:22:32Z,business hours,16,approve
2751,2020-04-18T16:22:32Z,business hours,16,more
2751,2020-04-18T16:22:32Z,business hours,16,relief
2751,2020-04-18T16:22:32Z,business hours,16,funds
2751,2020-04-18T16:22:32Z,business hours,16,last
2751,2020-04-18T16:22:32Z,business hours,16,week
2751,2020-04-18T16:22:32Z,business hours,16,dems
2751,2020-04-18T16:22:32Z,business hours,16,stepped
2751,2020-04-18T16:22:32Z,business hours,16,in
2751,2020-04-18T16:22:32Z,business hours,16,to
2751,2020-04-18T16:22:32Z,business hours,16,block
2751,2020-04-18T16:22:32Z,business hours,16,o
2752,2020-01-28T04:44:18Z,non-business hours,4,trump
2752,2020-01-28T04:44:18Z,non-business hours,4,supporters
2752,2020-01-28T04:44:18Z,non-business hours,4,cing
2752,2020-01-28T04:44:18Z,non-business hours,4,out
2752,2020-01-28T04:44:18Z,non-business hours,4,in
2752,2020-01-28T04:44:18Z,non-business hours,4,wildwood
2753,2020-02-24T13:31:57Z,non-business hours,8,president
2753,2020-02-24T13:31:57Z,non-business hours,8,trump
2753,2020-02-24T13:31:57Z,non-business hours,8,prime
2753,2020-02-24T13:31:57Z,non-business hours,8,minister
2753,2020-02-24T13:31:57Z,non-business hours,8,modi
2753,2020-02-24T13:31:57Z,non-business hours,8,have
2753,2020-02-24T13:31:57Z,non-business hours,8,brought
2753,2020-02-24T13:31:57Z,non-business hours,8,the
2753,2020-02-24T13:31:57Z,non-business hours,8,usa
2753,2020-02-24T13:31:57Z,non-business hours,8,and
2753,2020-02-24T13:31:57Z,non-business hours,8,india
2753,2020-02-24T13:31:57Z,non-business hours,8,closer
2753,2020-02-24T13:31:57Z,non-business hours,8,in
2753,2020-02-24T13:31:57Z,non-business hours,8,friendship
2753,2020-02-24T13:31:57Z,non-business hours,8,t
2754,2020-03-24T04:10:05Z,non-business hours,12,our
2754,2020-03-24T04:10:05Z,non-business hours,12,experience
2754,2020-03-24T04:10:05Z,non-business hours,12,suggests
2754,2020-03-24T04:10:05Z,non-business hours,12,that
2754,2020-03-24T04:10:05Z,non-business hours,12,hydroxychloroquine
2754,2020-03-24T04:10:05Z,non-business hours,12,should
2754,2020-03-24T04:10:05Z,non-business hours,12,be
2754,2020-03-24T04:10:05Z,non-business hours,12,a
2754,2020-03-24T04:10:05Z,non-business hours,12,firstline
2754,2020-03-24T04:10:05Z,non-business hours,12,treatment
2754,2020-03-24T04:10:05Z,non-business hours,12,for
2754,2020-03-24T04:10:05Z,non-business hours,12,covid
2754,2020-03-24T04:10:05Z,non-business hours,12,we
2754,2020-03-24T04:10:05Z,non-business hours,12,can
2754,2020-03-24T04:10:05Z,non-business hours,12,use
2754,2020-03-24T04:10:05Z,non-business hours,12,it
2754,2020-03-24T04:10:05Z,non-business hours,12,to
2754,2020-03-24T04:10:05Z,non-business hours,12,save
2754,2020-03-24T04:10:05Z,non-business hours,12,l
2755,2020-04-18T16:21:44Z,business hours,16,#paycheckprotionprogram
2755,2020-04-18T16:21:44Z,business hours,16,has
2755,2020-04-18T16:21:44Z,business hours,16,allowed
2755,2020-04-18T16:21:44Z,business hours,16,workers
2755,2020-04-18T16:21:44Z,business hours,16,to
2755,2020-04-18T16:21:44Z,business hours,16,collect
2755,2020-04-18T16:21:44Z,business hours,16,paychecks
2755,2020-04-18T16:21:44Z,business hours,16,#smallbiz
2755,2020-04-18T16:21:44Z,business hours,16,owners
2755,2020-04-18T16:21:44Z,business hours,16,pay
2755,2020-04-18T16:21:44Z,business hours,16,bills
2755,2020-04-18T16:21:44Z,business hours,16,k+
2755,2020-04-18T16:21:44Z,business hours,16,loans
2755,2020-04-18T16:21:44Z,business hours,16,$b+
2755,2020-04-18T16:21:44Z,business hours,16,in
2756,2020-04-18T16:21:35Z,business hours,16,small
2756,2020-04-18T16:21:35Z,business hours,16,businesses
2756,2020-04-18T16:21:35Z,business hours,16,in
2756,2020-04-18T16:21:35Z,business hours,16,oklahoma
2756,2020-04-18T16:21:35Z,business hours,16,received
2756,2020-04-18T16:21:35Z,business hours,16,more
2756,2020-04-18T16:21:35Z,business hours,16,than
2756,2020-04-18T16:21:35Z,business hours,16,$
2756,2020-04-18T16:21:35Z,business hours,16,billion
2756,2020-04-18T16:21:35Z,business hours,16,dollars
2756,2020-04-18T16:21:35Z,business hours,16,from
2756,2020-04-18T16:21:35Z,business hours,16,the
2756,2020-04-18T16:21:35Z,business hours,16,#paycheckprotionprogram
2756,2020-04-18T16:21:35Z,business hours,16,to
2756,2020-04-18T16:21:35Z,business hours,16,help
2756,2020-04-18T16:21:35Z,business hours,16,them
2757,2020-01-28T04:45:34Z,non-business hours,4,the
2757,2020-01-28T04:45:34Z,non-business hours,4,trump
2757,2020-01-28T04:45:34Z,non-business hours,4,crowd
2757,2020-01-28T04:45:34Z,non-business hours,4,cing
2757,2020-01-28T04:45:34Z,non-business hours,4,out
2757,2020-01-28T04:45:34Z,non-business hours,4,overnight
2757,2020-01-28T04:45:34Z,non-business hours,4,in
2757,2020-01-28T04:45:34Z,non-business hours,4,wildwood
2757,2020-01-28T04:45:34Z,non-business hours,4,is
2757,2020-01-28T04:45:34Z,non-business hours,4,absolutely
2757,2020-01-28T04:45:34Z,non-business hours,4,massive
2758,2020-01-28T04:45:24Z,non-business hours,4,hundreds
2758,2020-01-28T04:45:24Z,non-business hours,4,of
2758,2020-01-28T04:45:24Z,non-business hours,4,people
2758,2020-01-28T04:45:24Z,non-business hours,4,are
2758,2020-01-28T04:45:24Z,non-business hours,4,cing
2758,2020-01-28T04:45:24Z,non-business hours,4,out
2758,2020-01-28T04:45:24Z,non-business hours,4,overnight
2758,2020-01-28T04:45:24Z,non-business hours,4,for
2758,2020-01-28T04:45:24Z,non-business hours,4,the
2758,2020-01-28T04:45:24Z,non-business hours,4,trump
2758,2020-01-28T04:45:24Z,non-business hours,4,rally
2758,2020-01-28T04:45:24Z,non-business hours,4,in
2758,2020-01-28T04:45:24Z,non-business hours,4,wildwood
2759,2020-02-24T14:01:06Z,business hours,8,best
2759,2020-02-24T14:01:06Z,business hours,8,president
2759,2020-02-24T14:01:06Z,business hours,8,and
2759,2020-02-24T14:01:06Z,business hours,8,first
2759,2020-02-24T14:01:06Z,business hours,8,lady
2759,2020-02-24T14:01:06Z,business hours,8,ever
2759,2020-02-24T14:01:06Z,business hours,8,i
2759,2020-02-24T14:01:06Z,business hours,8,am
2759,2020-02-24T14:01:06Z,business hours,8,busting
2759,2020-02-24T14:01:06Z,business hours,8,with
2759,2020-02-24T14:01:06Z,business hours,8,pride
2760,2020-04-18T19:07:47Z,business hours,16,biden
2760,2020-04-18T19:07:47Z,business hours,16,has
2760,2020-04-18T19:07:47Z,business hours,16,a
2760,2020-04-18T19:07:47Z,business hours,16,problem
2760,2020-04-18T19:07:47Z,business hours,16,if
2760,2020-04-18T19:07:47Z,business hours,16,he
2760,2020-04-18T19:07:47Z,business hours,16,runs
2760,2020-04-18T19:07:47Z,business hours,16,on
2760,2020-04-18T19:07:47Z,business hours,16,things
2760,2020-04-18T19:07:47Z,business hours,16,were
2760,2020-04-18T19:07:47Z,business hours,16,better
2760,2020-04-18T19:07:47Z,business hours,16,under
2760,2020-04-18T19:07:47Z,business hours,16,obama
2761,2020-04-18T16:37:54Z,business hours,16,really
2761,2020-04-18T16:37:54Z,business hours,16,nice
2761,2020-04-18T16:37:54Z,business hours,16,to
2761,2020-04-18T16:37:54Z,business hours,16,see
2761,2020-04-18T16:37:54Z,business hours,16,this
2761,2020-04-18T16:37:54Z,business hours,16,and
2761,2020-04-18T16:37:54Z,business hours,16,what
2761,2020-04-18T16:37:54Z,business hours,16,a
2761,2020-04-18T16:37:54Z,business hours,16,great
2761,2020-04-18T16:37:54Z,business hours,16,pick
2762,2020-03-24T04:16:29Z,non-business hours,12,this
2762,2020-03-24T04:16:29Z,non-business hours,12,will
2762,2020-03-24T04:16:29Z,non-business hours,12,never
2762,2020-03-24T04:16:29Z,non-business hours,12,be
2762,2020-03-24T04:16:29Z,non-business hours,12,approved
2762,2020-03-24T04:16:29Z,non-business hours,12,by
2762,2020-03-24T04:16:29Z,non-business hours,12,me
2762,2020-03-24T04:16:29Z,non-business hours,12,or
2762,2020-03-24T04:16:29Z,non-business hours,12,any
2762,2020-03-24T04:16:29Z,non-business hours,12,other
2762,2020-03-24T04:16:29Z,non-business hours,12,republican
2763,2020-01-28T04:46:59Z,non-business hours,4,dershowitz
2763,2020-01-28T04:46:59Z,non-business hours,4,jusarefully
2763,2020-01-28T04:46:59Z,non-business hours,4,explained
2763,2020-01-28T04:46:59Z,non-business hours,4,why
2763,2020-01-28T04:46:59Z,non-business hours,4,adam
2763,2020-01-28T04:46:59Z,non-business hours,4,schiffs
2763,2020-01-28T04:46:59Z,non-business hours,4,arles
2763,2020-01-28T04:46:59Z,non-business hours,4,of
2763,2020-01-28T04:46:59Z,non-business hours,4,impeachment
2763,2020-01-28T04:46:59Z,non-business hours,4,are
2763,2020-01-28T04:46:59Z,non-business hours,4,completely
2763,2020-01-28T04:46:59Z,non-business hours,4,unconstitutional
2764,2020-02-24T14:04:58Z,business hours,8,commerce
2764,2020-02-24T14:04:58Z,business hours,8,between
2764,2020-02-24T14:04:58Z,business hours,8,the
2764,2020-02-24T14:04:58Z,business hours,8,us
2764,2020-02-24T14:04:58Z,business hours,8,and
2764,2020-02-24T14:04:58Z,business hours,8,india
2764,2020-02-24T14:04:58Z,business hours,8,has
2764,2020-02-24T14:04:58Z,business hours,8,increased
2764,2020-02-24T14:04:58Z,business hours,8,by
2764,2020-02-24T14:04:58Z,business hours,8,more
2764,2020-02-24T14:04:58Z,business hours,8,than
2764,2020-02-24T14:04:58Z,business hours,8,since
2764,2020-02-24T14:04:58Z,business hours,8,president
2764,2020-02-24T14:04:58Z,business hours,8,took
2764,2020-02-24T14:04:58Z,business hours,8,office
2764,2020-02-24T14:04:58Z,business hours,8,india
2764,2020-02-24T14:04:58Z,business hours,8,is
2765,2020-04-18T16:22:42Z,business hours,16,the
2765,2020-04-18T16:22:42Z,business hours,16,livelihood
2765,2020-04-18T16:22:42Z,business hours,16,of
2765,2020-04-18T16:22:42Z,business hours,16,many
2765,2020-04-18T16:22:42Z,business hours,16,americans
2765,2020-04-18T16:22:42Z,business hours,16,are
2765,2020-04-18T16:22:42Z,business hours,16,on
2765,2020-04-18T16:22:42Z,business hours,16,the
2765,2020-04-18T16:22:42Z,business hours,16,line
2765,2020-04-18T16:22:42Z,business hours,16,during
2765,2020-04-18T16:22:42Z,business hours,16,the
2765,2020-04-18T16:22:42Z,business hours,16,#coronavirus
2765,2020-04-18T16:22:42Z,business hours,16,pandemic
2765,2020-04-18T16:22:42Z,business hours,16,last
2765,2020-04-18T16:22:42Z,business hours,16,week
2765,2020-04-18T16:22:42Z,business hours,16,blocked
2765,2020-04-18T16:22:42Z,business hours,16,addit
2766,2020-03-24T04:23:51Z,non-business hours,12,we
2766,2020-03-24T04:23:51Z,non-business hours,12,must
2766,2020-03-24T04:23:51Z,non-business hours,12,all
2766,2020-03-24T04:23:51Z,non-business hours,12,do
2766,2020-03-24T04:23:51Z,non-business hours,12,our
2766,2020-03-24T04:23:51Z,non-business hours,12,part
2766,2020-03-24T04:23:51Z,non-business hours,12,to
2766,2020-03-24T04:23:51Z,non-business hours,12,#slowthespread
2766,2020-03-24T04:23:51Z,non-business hours,12,#togetherapart
2766,2020-03-24T04:23:51Z,non-business hours,12,#socialdistancing
2766,2020-03-24T04:23:51Z,non-business hours,12,#stayathome
2766,2020-03-24T04:23:51Z,non-business hours,12,#workfromhome
2766,2020-03-24T04:23:51Z,non-business hours,12,#stopthespread
2766,2020-03-24T04:23:51Z,non-business hours,12,#fl
2767,2020-01-28T04:55:57Z,non-business hours,4,goes
